it	post	likelihood	prior	r0	a	p	
26200	-34.3671014284681	-30.9523531511024	-3.41474827736572	0.193186299139631	0.0875808510696504	0.183927625216873	
26300	-35.8014445767909	-32.3487627843787	-3.45268179241228	0.231156762065363	0.016757972398774	0.208153008256394	
26400	-34.9360262566717	-31.5299871973252	-3.40603905934654	0.18440246114507	0.15031433913391	0.182401739749204	
26500	-36.1826647702621	-32.8158575642321	-3.36680720602998	0.145254974802953	0.0756373298121602	0.140806105385957	
26600	-34.3079346654302	-30.9208080407647	-3.38712662466551	0.165596066210416	0.0372350812423959	0.155643998183293	
26700	-35.1805428477578	-31.7883222034117	-3.39222064434615	0.170489840945226	0.203556970995852	0.174942170565685	
26800	-33.7470656944453	-30.3180860940379	-3.42897960040733	0.207455974128094	0.000126895774154256	0.187363206743708	
26900	-36.9303197185044	-33.5004988391529	-3.42982087935144	0.208184126401317	0.150417253933845	0.203361235343177	
27000	-34.4118471721281	-31.0260973908743	-3.38574978125384	0.164168361630288	0.107511324831286	0.160352925616929	
27100	-34.0240619926071	-30.606314530195	-3.41774746241212	0.196208974309263	0.0545195453800243	0.183294379057222	
27200	-33.798332630223	-30.3881885529277	-3.41014407729533	0.188606540691105	0.0527454367838817	0.176697012374338	
27300	-34.1364574487739	-30.7188484347982	-3.41760901397573	0.196065466925499	0.0631202843971566	0.184003541786514	
27400	-33.9624899713788	-30.5315454915778	-3.43094447980103	0.209420471349728	0.00874359866138696	0.189797434079728	
27500	-33.6865528229025	-30.2833892683908	-3.40316355451169	0.181631866311651	0.0401547041255997	0.169624716361023	
27600	-33.5904841050361	-30.1809920430064	-3.4094920620297	0.187964168014002	0.0292158073047158	0.17398691842544	
27700	-33.8944971241264	-30.4825661955378	-3.41193092858864	0.190390119021755	0.0586231492925453	0.178762106601226	
27800	-33.9134904458593	-30.4822106565312	-3.43127978932809	0.209756068531421	0.00434966562315658	0.189641434033334	
27900	-34.9931742215407	-31.5812740082188	-3.41190021332186	0.190285673001778	0.134843703126536	0.186077291102463	
28000	-33.7108463013405	-30.2874191036937	-3.42342719764681	0.201902591409159	0.0140002781059577	0.184152812550516	
28100	-33.6732441760326	-30.2521172568879	-3.42112691914469	0.199601827701551	0.0171186706516876	0.182553405146296	
28200	-34.5952330594097	-31.1928601008173	-3.40237295859239	0.180754709178579	0.13756686744746	0.177905887817589	
28300	-35.2715687195129	-31.8594747980075	-3.41209392150541	0.190459067560729	0.149149419018069	0.187670723771123	
28400	-34.5523961276001	-31.1346331950672	-3.41776293253282	0.196198975183067	0.089812194090335	0.186730315269576	
28500	-33.9251353630748	-30.5294486047005	-3.3956867583743	0.174144354388115	0.0612826035125195	0.165079315749727	
28600	-35.6471771757917	-32.2092888790096	-3.43788829678205	0.216340743424368	0.0691768154269098	0.201616261028322	
28700	-36.6789651900059	-33.2721788054085	-3.40678638459737	0.184991490142417	0.232924131955953	0.191381987641754	
