it	post	likelihood	prior	r0	a	p	
114100	-402.524764017367	-398.999761131069	-3.52500288629794	0.303290995229178	0.19404374251608	0.274882516844845	
114200	-402.023156241632	-398.504492264145	-3.51866397748642	0.296944014039033	0.198160161823033	0.270291032124082	
114300	-401.381103023059	-397.877598418202	-3.50350460485669	0.281755846301236	0.212194418744182	0.259431524931722	
114400	-403.598882465745	-400.131119083351	-3.4677633823939	0.245097381323718	0.477990558790045	0.248557585622323	
114500	-402.665422776952	-399.177502704545	-3.48792007240733	0.265608799196922	0.396899738395585	0.259852190514639	
114600	-402.609322340494	-399.134140187202	-3.47518215329182	0.253394012516507	0.230006337561646	0.237903999476671	
114700	-401.333145533681	-397.840560339955	-3.49258519372599	0.27077947831727	0.23752440295648	0.252476456276201	
114800	-401.564472189342	-398.056449295399	-3.50802289394298	0.286226084344232	0.233744903700428	0.264486898585079	
114900	-401.589779119215	-398.07941371236	-3.51036540685527	0.288674318809205	0.183009205968121	0.262801428198652	
115000	-401.392674340639	-397.907754682877	-3.48491965776218	0.262975066062206	0.290160473273134	0.249847987439383	
115100	-401.947916008047	-398.475453177261	-3.47246283078628	0.250294209141428	0.359164432017135	0.244232944371328	
115200	-401.540610158731	-398.037176868387	-3.50343329034433	0.28156005254961	0.26442828744184	0.263007694548549	
115300	-401.537819569259	-398.043445511273	-3.49437405798564	0.272378008077065	0.307383704790843	0.2587496557188	
115400	-401.729175902687	-398.218458670808	-3.51071723187903	0.288915573116536	0.235810332163235	0.266752534519746	
115500	-402.240457828306	-398.755991023872	-3.48446680443396	0.262753011044259	0.195021635200826	0.243153533184275	
115600	-401.421832804487	-397.917858042085	-3.50397476240251	0.282252252809847	0.199440915533339	0.258929422037648	
115700	-402.526491672783	-399.05204152483	-3.47445014795306	0.252050521271448	0.418569106096404	0.250061760686086	
115800	-402.441747925693	-398.926928633485	-3.51481929220806	0.29325062334552	0.0949132907669968	0.260296625480466	
115900	-401.728477501331	-398.250761819638	-3.47771568169272	0.255782641088734	0.286151849641462	0.243664435477131	
116000	-403.620913555917	-400.09777015382	-3.52314340209666	0.301240424122806	0.275445738807318	0.279360298179547	
116100	-401.693546826597	-398.200304134314	-3.49324269228269	0.271536428854014	0.191121547692458	0.249896969062722	
116200	-401.679393288088	-398.201562630027	-3.47783065806127	0.255730296243127	0.339627919765187	0.247387493811303	
116300	-401.770012771054	-398.254883622729	-3.51512914832477	0.29345089346185	0.175857137585992	0.266002035178591	
116400	-402.61684410876	-399.117054265288	-3.49978984347255	0.278201280199137	0.113962340005676	0.249999584628653	
116500	-402.246551454256	-398.743647025914	-3.50290442834183	0.28086779969759	0.320313111040743	0.266579637466137	
116600	-406.488491754918	-402.923076098853	-3.56541565606456	0.34388321314953	0.0419921809574568	0.293953901367956	
116700	-404.816922639073	-401.317441471293	-3.49948116778056	0.277951236562949	0.0355106150032931	0.24482946549985	
116800	-401.93336315742	-398.428181856395	-3.50518130102498	0.28323712023921	0.290018822508862	0.266223369392949	
116900	-402.104932947231	-398.631214177934	-3.47371876929718	0.251806313991693	0.278865238698201	0.239884091316831	
117000	-401.749336980811	-398.234981068051	-3.51435591275995	0.292637498919067	0.197376615717078	0.266897209284932	
117100	-401.384601938075	-397.899295789311	-3.48530614876407	0.263356188042236	0.292004973627625	0.250290156656022	
117200	-404.226418287715	-400.69938056774	-3.52703771997593	0.305132416989801	0.276288540265525	0.282460412421365	
117300	-401.56922776803	-398.06330598418	-3.50592178384992	0.284081624969986	0.25160790178925	0.264081927245832	
117400	-401.573730492013	-398.065254248279	-3.50847624373396	0.286685427455378	0.231166641134771	0.264663153929695	
117500	-403.217243434084	-399.758797688289	-3.45844574579441	0.236306610880566	0.350858579808848	0.231788884964055	
117600	-401.747437571867	-398.246082741793	-3.50135483007408	0.279700481016336	0.161692831641993	0.254336798659568	
117700	-401.486722315298	-398.004826371689	-3.48189594360988	0.259945937441809	0.292020536726339	0.247497038904444	
117800	-402.815714584207	-399.341059722079	-3.47465486212836	0.252884479118658	0.222151664854025	0.236970023491567	
117900	-401.523565225375	-398.030181247089	-3.49338397828606	0.271381664201765	0.309414894785734	0.258088103182345	
118000	-401.391123374908	-397.896237950837	-3.49488542407084	0.273125381162538	0.217447331361474	0.252959188718615	
118100	-401.733225185465	-398.257378362938	-3.47584682252736	0.253825364383085	0.31554142218083	0.244094100195013	
118200	-402.449454685561	-398.957558073899	-3.49189661166186	0.270261086039393	0.149599080043847	0.246124987073289	
118300	-402.701274816852	-399.214268101245	-3.48700671560704	0.264678257191702	0.401206235401331	0.259402927856887	
118400	-401.540267596082	-398.034634977847	-3.50563261823505	0.28395000672914	0.178317305492236	0.258793244105168	
118500	-401.680007798243	-398.201020633426	-3.47898716481677	0.256869008299111	0.344827585597521	0.248710019352993	
118600	-401.784995049368	-398.285237986641	-3.49975706272736	0.278101232126503	0.162606520252304	0.253147084542404	
118700	-402.639636754094	-399.110289970244	-3.52934678384989	0.307746416134908	0.123888269229793	0.273252371358397	
118800	-401.292237343017	-397.794186569203	-3.49805077381408	0.276240223944335	0.23955110979732	0.256985260282474	
118900	-402.228361500594	-398.730115816849	-3.49824568374518	0.276145151499807	0.339678096631544	0.264207208915739	
119000	-401.82524644896	-398.311700478385	-3.51354597057473	0.291772284815236	0.223633432551285	0.268109512060971	
119100	-402.119622737093	-398.650065791999	-3.46955694509373	0.247358596250563	0.367347967042586	0.24233962334551	
119200	-401.833171767759	-398.33303761729	-3.50013415046877	0.278136792453155	0.307808972219938	0.263443634096184	
119300	-402.917227176746	-399.449413356344	-3.46781382040214	0.24530625543572	0.443607657216491	0.246149680723194	
119400	-401.475272148977	-397.967983105863	-3.50728904311443	0.285565491095334	0.19996290674899	0.261564896640652	
119500	-403.033226687006	-399.572122043816	-3.46110464319009	0.238623781278879	0.437546731787732	0.239918525568655	
119600	-401.789037083628	-398.293578715117	-3.49545836851111	0.27378080937095	0.175461073429326	0.250616508022515	
119700	-401.568682451525	-398.058510242506	-3.51017220901892	0.288466959698275	0.19059020013083	0.263172082171709	
119800	-402.261164855488	-398.766538853034	-3.4946260024535	0.272470607329309	0.355462775961498	0.262391938317509	
119900	-402.388876442966	-398.880133099364	-3.5087433436017	0.286772556146756	0.299052255041895	0.26972094844543	
120000	-402.059207676983	-398.546353464694	-3.51285421228949	0.291254587667212	0.12328700139187	0.26068043483642	
120100	-401.291291650299	-397.793436663297	-3.49785498700197	0.276046298276783	0.238772915746083	0.256775693950423	
120200	-402.298848632139	-398.813430395501	-3.48541823663767	0.263720224574358	0.186754311644469	0.243380480578131	
120300	-401.820723469228	-398.340560426189	-3.48016304303867	0.258321009436772	0.252351898420605	0.243423693504911	
120400	-402.196411175571	-398.690122024009	-3.50628915156249	0.284312430620344	0.301029813615602	0.267902980551318	
120500	-403.157656065764	-399.698323189466	-3.45933287629739	0.237219233159126	0.343516212003308	0.232064509328333	
120600	-402.80902144583	-399.32753479451	-3.48148665132043	0.259798619281651	0.18133165198378	0.239885284539692	
120700	-401.880225387202	-398.371596791597	-3.50862859560584	0.28675058554873	0.26622691764496	0.267264573750994	
120800	-402.202603394556	-398.709734104779	-3.49286928977701	0.27121967047468	0.158740734285672	0.247481846151568	
120900	-403.659706353443	-400.118915285527	-3.54079106791524	0.31919384979658	0.121319347131069	0.281640505396263	
121000	-404.280253203526	-400.832028124474	-3.44822507905214	0.225678103417309	0.45240456145257	0.229639724092531	
121100	-401.662102047335	-398.149709757452	-3.51239228988347	0.290709709823283	0.178299669921395	0.264051973201834	
