it	post	likelihood	prior	r0	a	p	
164700	-284.852317951573	-281.553063975604	-3.29925397596868	0.0751653848867844	0.716235280223191	0.106498618937406	
164800	-285.813633325267	-282.493041043429	-3.32059228183796	0.0981983047164957	0.417217191099189	0.11535565275849	
164900	-284.506459633195	-281.195902235643	-3.31055739755223	0.0875484529416988	0.545035487250425	0.111180965948061	
165000	-286.416258296929	-283.095363471601	-3.32089482532801	0.098815753851084	0.333300248486921	0.110957904769851	
165100	-284.804860026037	-281.490859714151	-3.31400031188624	0.0913731714244913	0.469790221913718	0.110959102386683	
165200	-284.581888302883	-281.275999484177	-3.30588881870552	0.0829974833503346	0.523012266866863	0.104426296816027	
165300	-284.867196180276	-281.560287567837	-3.30690861243944	0.0833064556773733	0.644752753130161	0.112402064639446	
165400	-285.606102667248	-282.307509272615	-3.29859339463321	0.0754093154426645	0.576273024152034	0.0983468361733342	
165500	-284.392340158245	-281.0833375968	-3.30900256144518	0.0859179248195122	0.558750467910432	0.110092105587743	
165600	-285.880221766419	-282.570171001725	-3.31005076469409	0.0864091135561447	0.650849435618148	0.116725401988969	
165700	-285.0763420301	-281.763981178269	-3.31236085183059	0.0899026340153049	0.432340517779813	0.107050466788782	
165800	-286.129980678875	-282.819426659586	-3.3105540192884	0.0868962279800307	0.653324591554703	0.117509017660571	
165900	-284.364972310045	-281.056006529688	-3.30896578035678	0.0859454105235617	0.547127706208267	0.109398777180796	
166000	-284.479442117811	-281.169755310997	-3.30968680681435	0.0868878213781845	0.505046381521971	0.107930102535174	
166100	-285.457491664132	-282.145743884445	-3.31174777968612	0.0893769746180605	0.411625769198873	0.105264010500704	
166200	-285.674163074134	-282.354520506009	-3.31964256812408	0.0971438494045269	0.441608994663694	0.115716664128914	
166300	-284.883192448032	-281.582609198379	-3.30058324965285	0.0765131793171149	0.713644748739899	0.108120077226045	
166400	-285.157532776149	-281.846412977225	-3.31111979892425	0.0886568709462863	0.433428605250084	0.105714996077141	
166500	-285.414563009633	-282.098153517263	-3.31640949237039	0.0935737976711225	0.512263311306016	0.116172778594106	
166600	-285.066208712289	-281.769150016638	-3.29705869565062	0.0733611847739648	0.659376171533951	0.10061302039215	
166700	-284.510110959676	-281.198912423009	-3.31119853666705	0.0883611155487578	0.512600218411536	0.110115306571033	
166800	-284.639678173219	-281.34020313742	-3.29947503579839	0.0758703975006919	0.645137520064601	0.102979825063766	
166900	-287.651286528875	-284.328585752979	-3.32270077589515	0.100815965691579	0.268769047642128	0.109341904686477	
167000	-284.816323412069	-281.502192713327	-3.31413069874233	0.0915030627325158	0.469895692914726	0.111113733670445	
167100	-284.981848018501	-281.679748147582	-3.30209987091935	0.0780651101190578	0.708679702202791	0.10984603170341	
