it	post	likelihood	prior	r0	a	p	
15000	-109.921883767406	-106.485102766319	-3.4367810010868	0.215242829937493	0.0539350546197968	0.196386069236759	
15100	-109.79677349193	-106.34512651653	-3.4516469754001	0.230110197002073	0.0512878139736127	0.208286095025965	
15200	-110.079739877597	-106.643495961867	-3.4362439157302	0.214680415475746	0.0893017981201414	0.197777315995235	
15300	-109.435454786181	-105.987728965156	-3.44772582102537	0.22620202322491	0.00585835711099186	0.202745696254049	
15400	-109.760891786069	-106.316842858814	-3.4440489272549	0.222504583075647	0.0643707705894487	0.20284736463411	
15500	-113.429868528271	-109.995901804186	-3.43396672408502	0.21214201573283	0.245390363899059	0.204390853747545	
15600	-110.429571597513	-106.962638388079	-3.46693320943402	0.245408300394197	0.016017747088336	0.218499002742566	
15700	-109.686766190387	-106.231322730256	-3.45544346013118	0.233915836848323	0.0282739602262149	0.21008335611212	
15800	-109.76288925309	-106.321382819093	-3.44150643399635	0.219963511321698	0.0621232258155937	0.200661952315763	
15900	-113.094236168513	-109.649988589054	-3.44424757945903	0.222515589473774	0.204139063647016	0.210737479758609	
16000	-110.622765804988	-107.19265042192	-3.43011538306779	0.208584746625279	0.0374439415521913	0.190106151682714	
16100	-109.494673682743	-106.048989669271	-3.44568401347273	0.224160159165045	0.00675439066253541	0.201159500284229	
16200	-109.509225848075	-106.063881003375	-3.4453448446999	0.223819377329205	0.0191894344752647	0.201528850500306	
16300	-110.090144360882	-106.652293433844	-3.43785092703717	0.216281873192643	0.0953180421609424	0.199416383692867	
16400	-110.323904138748	-106.892210502972	-3.43169363577565	0.210153436185797	0.0575732422759764	0.192406148572141	
16500	-110.987186210157	-107.559404576271	-3.42778163388571	0.206252277139579	0.0338542387587943	0.188017339787135	
16600	-110.026664904438	-106.578568571399	-3.44809633303848	0.226542137498041	0.0781912293285125	0.206872861529334	
16700	-109.715502773954	-106.266999562867	-3.44850321108732	0.226965201292192	0.0536350564565518	0.20588128877069	
16800	-109.690452627393	-106.249024520054	-3.44142810733897	0.219903662567963	0.0127950950525693	0.198052328412164	
16900	-109.761398307715	-106.321902666812	-3.43949564090317	0.217963598538195	0.0410272257402548	0.197933074437465	
17000	-110.273521611943	-106.841313373481	-3.43220823846202	0.210667919395497	0.057780390791594	0.192839070950728	
17100	-110.410556292041	-106.953635048839	-3.45692124320236	0.235375895351177	0.0659115353599182	0.213318349467948	
17200	-109.926416053732	-106.483963362178	-3.44245269155347	0.220895859571179	0.0814932924462491	0.202456371346917	
17300	-111.36129210012	-107.907816436732	-3.45347566338849	0.231881898958241	0.11843836500775	0.213471149043022	
17400	-113.10963813181	-109.661006217277	-3.44863191453312	0.226931021288042	0.188290757266805	0.213482485018986	
17500	-110.002756138427	-106.540242175348	-3.46251396307927	0.240988979870459	0.0164742835564548	0.215046705956354	
17600	-110.335587033007	-106.902926989127	-3.43266004387918	0.211080864006659	0.105407470138742	0.195656608845114	
17700	-109.716961643321	-106.276178281168	-3.44078336215297	0.219258250016724	0.0172391271451497	0.197758888726992	
17800	-111.289392714652	-107.863355789569	-3.42603692508332	0.204367495011543	0.17076526172459	0.193534040395104	
17900	-110.485063194245	-107.053685004473	-3.43137818977182	0.209785568760713	0.117468985170127	0.195220720118795	
18000	-111.539809157511	-108.09498290667	-3.4448262508403	0.223180315913638	0.156402511452324	0.208504255397602	
18100	-110.861820370316	-107.420948085712	-3.44087228460433	0.219249158771714	0.141067100269719	0.20437521910974	
18200	-109.453937300266	-106.004803927181	-3.44913337308462	0.227607973907148	0.018830712954513	0.204545989323596	
18300	-109.648916309929	-106.198826519599	-3.45008979032967	0.228556716078898	0.0434696492971858	0.206615623297243	
18400	-110.741906772104	-107.294198295117	-3.44770847698729	0.226117165666079	0.116348719364031	0.208645697642931	
18500	-109.942575556333	-106.486865566567	-3.45570998976625	0.234175930358475	0.0456797746475779	0.211238213289966	
18600	-111.056128942625	-107.619734890222	-3.43639405240209	0.214744289191445	0.15883136461489	0.201617397540802	
18700	-111.989989475868	-108.537071407457	-3.45291806841161	0.231295295711612	0.140816548233851	0.214287198411393	
18800	-109.498813960438	-106.049000377502	-3.44981358293611	0.228286494389182	0.0263148179044942	0.20548377831791	
18900	-110.462578166082	-107.018206884739	-3.44437128134341	0.222783604012808	0.113182270596735	0.20573570654876	
19000	-110.879547243736	-107.442820895421	-3.43672634831528	0.215090651251382	0.149713636771776	0.201398437372552	
19100	-111.385836222125	-107.958737867681	-3.42709835444368	0.205573949925607	0.0124765328131611	0.186419722325582	
19200	-109.94502065922	-106.483085455341	-3.46193520387954	0.240410323534167	0.0158375923521812	0.214555394177374	
19300	-110.198369435135	-106.743973619811	-3.45439581532427	0.232850412828854	0.0659943887032575	0.211295345933582	
19400	-111.001524812436	-107.536986156243	-3.46453865619256	0.243000138215727	0.0545743128517647	0.21876207584052	
19500	-110.024545924656	-106.58833479965	-3.43621112500648	0.214683767454705	0.027317953994498	0.194569929664236	
19600	-109.744445723856	-106.304075356173	-3.44037036768317	0.21884529875592	0.0169866331852975	0.197413036853288	
19700	-109.91406955128	-106.46091186253	-3.45315768875019	0.231619421010843	0.0541138441301884	0.209652282831804	
19800	-109.728448089943	-106.288310998947	-3.44013709099599	0.218608485693118	0.0315566289471461	0.197967317647582	
19900	-110.853443601607	-107.40100702694	-3.45243657466656	0.230859076511121	0.1037997656269	0.211804255444151	
20000	-110.177071742833	-106.734846421184	-3.44222532164952	0.220650619091472	0.101070628105662	0.20331789234352	
20100	-112.07950567141	-108.661961247301	-3.41754442410854	0.195972338290891	0.098447568714619	0.182678921319324	
20200	-109.717231708463	-106.272325817685	-3.44490589077841	0.223364761732525	0.0591656102333215	0.203267015935146	
20300	-110.045776007707	-106.602857665414	-3.4429183422928	0.221353524271405	0.0907654369017111	0.203332168106917	
20400	-110.670692518819	-107.239849397172	-3.43084312164765	0.209228665428243	0.134781319694594	0.195682723136128	
20500	-114.403690759883	-110.978046972398	-3.42564378748475	0.203696140311665	0.291211598110385	0.199798021799377	
20600	-109.969658277734	-106.533527128822	-3.43613114891218	0.21458823218011	0.0621136592933909	0.196274896172301	
20700	-110.588414704148	-107.156818806947	-3.43159589720013	0.209988408554352	0.129508646088652	0.196034099555627	
20800	-110.421075680158	-106.990517564135	-3.43055811602342	0.209014689670882	0.0629287753254175	0.191742589962916	
20900	-112.508487766974	-109.062994770542	-3.44549299643213	0.223800007747493	0.184044823842123	0.210624846028611	
21000	-110.131642259928	-106.688854542321	-3.44278771760613	0.22121694914066	0.0971002232283354	0.203565384445852	
21100	-109.931000772692	-106.471641377146	-3.45935939554541	0.237831795476384	0.0281917374813929	0.213191212095371	
21200	-109.544746593623	-106.099976439676	-3.44477015394645	0.223242252785719	0.0292402531253174	0.201587869296221	
21300	-109.575849229618	-106.131474084666	-3.44437514495165	0.222845010524622	0.0360783267533407	0.201625287756675	
21400	-109.84228202446	-106.402100570445	-3.44018145401474	0.218633124744526	0.0702895034803077	0.200010005564944	
21500	-109.530820376029	-106.086074043702	-3.44474633232738	0.223222445910803	0.0072141230339185	0.200432197557563	
21600	-109.600836998951	-106.157548481621	-3.44328851733019	0.22175851916895	0.0356986344791949	0.20072851210058	
21700	-109.704729343563	-106.263852661158	-3.44087668240547	0.219351123999811	0.0196581125026568	0.197957265559618	
21800	-109.807499063968	-106.3580358757	-3.449463188268	0.227922220760963	0.0588919490575793	0.206937314830055	
21900	-109.658703095935	-106.205285233612	-3.45341786232215	0.231888516489423	0.0338219869416205	0.208765736255742	
22000	-111.951690430568	-108.526524403581	-3.42516602698693	0.203424881333492	0.20857586376369	0.194811564432778	
22100	-110.027359329095	-106.592160825732	-3.43519850336297	0.213656694190584	0.0603041850496082	0.195418689725295	
22200	-110.457165741071	-107.027324019582	-3.42984172148978	0.208280224502094	0.087029637442902	0.192372858655112	
22300	-109.910413473874	-106.466721808101	-3.44369166577208	0.222136827474467	0.0790089854272079	0.203334842023462	
22400	-109.691902623528	-106.246891138297	-3.44501148523094	0.223472082428641	0.0561722415033724	0.203194202815247	
22500	-109.887724016844	-106.444489474037	-3.44323454280713	0.221680921055384	0.0774539256934081	0.202879323971077	
22600	-109.861597685985	-106.413541818513	-3.44805586747117	0.226509911585606	0.0668276691809293	0.206226910922792	
22700	-109.614292485135	-106.168859201868	-3.44543328326717	0.223899147203199	0.0458472796482969	0.202990820200132	
22800	-110.499147645724	-107.069633272926	-3.42951437279795	0.207943691629924	0.097010277095251	0.192611642911528	
22900	-111.615924391179	-108.188914153352	-3.42701023782634	0.205301515134059	0.192403998691588	0.195515785315548	
23000	-109.885506071929	-106.427792050636	-3.45771402129354	0.236184936724611	0.0330404909560458	0.212148282436378	
23100	-110.977964185985	-107.552034765684	-3.42592942030082	0.204384963307537	0.064545789267868	0.188003744863832	
23200	-109.460111386157	-106.013335541195	-3.44677584496199	0.225251901494347	0.00796578843146561	0.202095431826868	
23300	-109.424422714144	-105.971248468446	-3.45317424569799	0.231650375835605	0.00698088346980497	0.207144076445366	
23400	-110.553318273487	-107.119755164375	-3.43356310911249	0.21203948237934	0.000326934875920615	0.191083265925913	
