it	post	likelihood	prior	r0	a	p	
132100	-68.7017339267164	-65.4577418680178	-3.24399205869867	0.00674917388707483	1.77309100797873	0.0208314987900633	
132200	-67.9416982194737	-64.701919973897	-3.23977824557667	0.00776269894093191	1.4485800245079	0.0185710992438646	
132300	-67.9441436454719	-64.7049086586322	-3.23923498683971	0.0110708831902585	1.15243025391835	0.0212613825766825	
132400	-68.3384153270646	-65.1005395078453	-3.23787581921926	0.0117693703807882	0.957373766065647	0.0197905662400871	
132500	-68.5784677639153	-65.3391775192443	-3.23929024467107	0.00681517326273109	1.47996251368902	0.0167240711443298	
132600	-67.9752673890781	-64.7357050172038	-3.2395623718743	0.011028302377089	1.18409824748531	0.0216550834162888	
132700	-67.8818942045629	-64.6431448169605	-3.23874938760249	0.0107081381138423	1.14172004361178	0.0204213842058635	
132800	-68.3361750598936	-65.0945605932943	-3.24161446659928	0.00656752368435348	1.64458607048735	0.0183123056619922	
132900	-71.2940534875546	-68.0579558694724	-3.23609761808226	0.00636872877366925	1.28103576139554	0.0134886575938597	
133000	-69.6040821164339	-66.3648517908852	-3.23923032554871	0.015240172902123	0.702356953104098	0.0217612345538637	
133100	-69.2224033687443	-65.9787377942232	-3.24366557452109	0.00850574055686677	1.65143620921306	0.0237445431376729	
133200	-67.8591009362079	-64.6200011225889	-3.23909981361907	0.00838898994028652	1.35552185375716	0.0187057997675854	
133300	-69.3888898149455	-66.1489855673198	-3.23990424762577	0.0152586955204598	0.790180473891159	0.0229850800338661	
133400	-68.1444524880383	-64.9052269558211	-3.23922553221715	0.00750376676209186	1.42815540165182	0.0176859695078625	
133500	-73.1987518800369	-69.9547349898111	-3.24401689022586	0.0216711339447639	0.40549477983739	0.0260523007298747	
133600	-68.4314772377486	-65.1909768495334	-3.24050038821514	0.0117150066792973	1.20513529009193	0.0233254647208118	
133700	-68.4306087849488	-65.1895412403805	-3.24106754456823	0.010667432732881	1.33240276467994	0.0233043134085931	
133800	-68.4704023129209	-65.2319553149936	-3.23844699792731	0.00738683444447901	1.38105302462362	0.0168120195547394	
133900	-69.552857340117	-66.3109997378968	-3.24185760222016	0.012468475056813	1.25423291015912	0.0256786145464587	
134000	-68.0222544812015	-64.7841072832225	-3.23814719797904	0.0109116798732438	1.06882102403331	0.0197871396183569	
134100	-68.0875235307384	-64.8461787208169	-3.24134480992151	0.00882716939784671	1.48283608837526	0.0216301194476318	
134200	-69.0597767734076	-65.8215031168644	-3.23827365654322	0.0136756241600952	0.78414363281343	0.020551943657534	
134300	-67.7735872868796	-64.5346639861229	-3.23892330075665	0.00973734188824976	1.23792832342449	0.0198975109143873	
134400	-68.7962682661744	-65.5586944713509	-3.23757379482345	0.0124391905125222	0.849820935516692	0.0195006933536197	
134500	-69.5716859592324	-66.3336284407072	-3.23805751852519	0.0141061527002611	0.696812690212466	0.0200934706914898	
134600	-68.3235169840336	-65.0855148503054	-3.23800213372815	0.0118843571469179	0.958556245872825	0.0199970874566821	
134700	-68.1392721434521	-64.8978972769714	-3.24137486648068	0.00703051701188003	1.60129468056846	0.0189324449324339	
134800	-68.6224220331612	-65.3830143648178	-3.23940766834343	0.0134562048129746	0.941045942739659	0.0223478719720574	
134900	-68.4514060867957	-65.2109885616223	-3.24041752517337	0.0119350685179225	1.17973136405934	0.0233364146079356	
